userId,movieId,rating,timestamp
265,1193,3.0,965316088
474,2353,3.5,1081177871
199,969,4.0,1401308909
519,72998,4.0,1518478579
391,2987,5.0,1030825439
89,4899,2.0,1520408933
474,2866,3.5,1087831837
474,8979,4.0,1137521438
204,81591,4.5,1327183682
541,11,4.0,835643146
390,7371,4.5,1250341758
487,7361,4.0,1428574235
274,5956,3.0,1171756226
226,2151,3.0,1101596136
480,39381,4.0,1179163196
414,5423,2.0,1026740972
182,4727,3.5,1075765339
96,367,5.0,964773672
538,671,5.0,1307845538
262,132,3.0,840306317
36,25,2.5,1100803583
57,1252,5.0,965796471
275,2761,5.0,1049079020
47,587,4.0,1496205334
534,117529,3.5,1459787998
177,3798,3.5,1435524696
64,2085,3.0,1161566028
386,316,3.0,842610228
104,6012,3.0,1189089748
89,2355,3.5,1520408550
606,1916,3.0,1173392294
91,253,4.5,1112713303
438,2762,4.0,1105666343
382,1201,4.5,1515160728
603,2336,4.0,953926058
610,127198,4.5,1494273068
446,368,3.0,843839504
344,4022,3.0,1420497208
21,73319,3.0,1419794924
450,3972,5.0,974704663
576,1479,5.0,1358151494
177,1089,4.0,1435533711
89,134004,5.0,1520409359
510,1304,3.0,1141158793
45,1210,5.0,950726673
452,1240,5.0,1013395206
58,288,3.0,847718617
562,2942,4.0,1368896101
560,2671,2.5,1469649867
18,1729,4.0,1465468014
64,3041,3.5,1161565558
414,8961,4.0,1103609459
68,762,3.0,1261622750
113,804,3.0,980051922
274,3968,3.5,1175490193
448,3979,4.0,1023260776
356,2028,4.0,1229142773
446,357,4.0,843839327
489,4014,3.5,1334170939
274,2916,3.5,1171511524
307,1911,1.5,1186163122
610,778,5.0,1479542077
452,110,5.0,1013394732
469,1291,3.0,965333750
438,3916,4.0,1105650127
301,454,4.0,1211378304
343,1617,4.0,1202061345
517,78637,1.5,1487957992
414,5957,1.5,1095466291
119,139642,4.0,1505073229
448,2968,5.0,1019125273
584,60,5.0,834988340
160,5991,5.0,1058457539
21,81229,3.5,1419795367
590,5378,3.0,1258417905
517,953,4.5,1487953643
287,1784,2.5,1110230998
490,2959,3.5,1328145295
282,1221,5.0,1378489657
131,1213,4.0,1349840259
16,1198,3.5,1377476852
555,2942,3.0,978823527
541,218,4.0,835643421
382,59315,4.5,1515161893
212,4011,4.0,1490114818
474,4998,3.5,1139102575
193,1193,5.0,1435857277
298,2542,3.0,1447584553
279,85414,3.5,1506395358
523,95167,4.5,1503126296
483,76173,4.5,1330911978
305,73321,2.0,1518198697
177,69640,3.5,1435529826
318,73323,4.0,1293979929
380,6502,3.0,1493423038
45,2302,3.0,951170404
533,2959,5.0,1424753523
590,1086,4.5,1258423180
599,778,3.5,1498501560
298,48516,3.0,1447518007
357,2421,3.5,1348628259
73,93326,3.5,1464199611
460,1097,3.5,1359177501
199,161,3.5,1060289068
428,780,3.0,1111489231
289,1220,3.5,1143424582
184,94677,4.0,1537098823
387,7088,4.0,1094877241
483,6979,3.0,1178358831
240,160,4.0,849122346
427,5266,3.5,1053070638
412,2709,1.0,939113740
136,440,5.0,832449786
84,914,4.0,858772733
122,2,4.0,1461561176
381,1500,4.0,1165976012
608,180,2.5,1117337036
474,42004,4.0,1148784029
599,6873,2.5,1498528243
370,2571,4.0,1159162886
601,1917,4.0,1521397618
275,1663,5.0,1049076972
58,277,5.0,847719065
177,6874,3.5,1435523582
603,2022,4.0,953927858
405,68237,4.0,1295910982
489,4474,4.5,1333831871
451,852,4.0,854089743
125,65514,4.0,1474296551
493,3863,1.0,1001562434
606,6953,4.0,1175637643
104,72998,3.0,1292698887
219,441,2.0,1194686466
474,491,2.0,1089387285
19,1676,2.0,965709622
600,4226,4.0,1237742307
483,1407,2.5,1181496686
474,308,4.0,1054071868
255,344,5.0,1005717199
187,44199,3.5,1161850072
606,2789,4.0,1171833819
483,33004,4.5,1415579313
603,3361,4.0,953927813
609,116,3.0,847221025
182,2995,1.5,1075859308
177,905,4.0,1435535973
288,2739,4.0,980531740
492,100,3.0,863976249
68,165,3.5,1158531548
601,44191,4.0,1521467758
474,122,1.0,974669063
454,55820,3.5,1279547221
605,1381,2.5,1277094890
387,2356,3.0,1152261078
452,2989,4.0,1019580846
610,84772,3.5,1493846852
474,3451,4.5,1100119928
307,59315,5.0,1242822582
177,34336,2.5,1435837376
263,4973,4.0,1120071511
391,3271,4.0,1032388582
274,8957,3.5,1171759215
167,1917,1.0,1154718679
532,3703,5.0,1025523852
437,527,5.0,859721361
288,4963,3.5,1054569123
414,96488,4.5,1522624379
599,33294,2.5,1498518732
68,112175,4.5,1526948447
18,1206,4.5,1455050357
560,2683,3.5,1469654003
391,300,4.0,1032389866
232,4728,3.0,1218166950
317,68358,3.0,1430597321
68,88744,4.0,1313622695
157,527,5.0,992479576
305,63062,3.0,1460136820
249,595,4.0,1356439499
234,2142,3.0,1004409503
391,2580,4.0,1030825163
576,372,1.0,1358151493
41,920,3.0,1458939112
590,260,5.0,1258416665
156,440,3.0,946799476
594,592,4.5,1109036549
249,167370,3.5,1483910393
448,4775,0.5,1183909175
305,1237,3.5,1464676090
483,5502,3.5,1415579306
332,1291,4.0,1352672618
483,1673,4.0,1327277202
448,3173,3.0,1019139010
195,3203,4.0,1008558036
606,7705,4.0,1175781407
437,1213,5.0,859721556
89,158882,5.0,1520409576
318,3503,3.5,1423672264
570,2011,3.5,1181478154
379,19,2.0,847397556
606,3920,4.0,1171328086
469,3208,1.0,965335000
135,1597,4.0,1009692875
146,2124,3.5,1312509085
517,1210,2.0,1492338986
307,455,0.5,1186162451
84,1271,4.0,858772479
20,1148,5.0,1054038506
497,5349,3.0,1429191394
579,1831,3.0,958882002
270,733,3.0,853918793
305,62250,5.0,1460137466
313,10,4.0,1030556439
587,2406,4.0,953139030
474,3011,4.0,1047054405
274,48,2.0,1171943719
571,3550,2.0,966900512
64,5308,3.0,1161620624
222,98124,4.0,1391347603
369,165,3.5,1237082662
294,180,2.0,966594989
295,6016,4.0,1320064785
275,4973,5.0,1049079133
401,78499,3.5,1510449868
318,2105,4.0,1342626198
21,97913,2.0,1468114333
415,92535,4.5,1382470225
440,1960,4.0,1237568773
401,6297,3.5,1510449784
68,7151,3.0,1267237870
473,1760,0.5,1169351348
68,1377,3.5,1158533408
610,4725,4.0,1493848192
428,2671,1.0,1111489708
68,56336,2.0,1261622964
305,67255,5.0,1460137656
380,59315,5.0,1493420404
250,4886,4.0,1121217476
414,59784,4.0,1273977148
198,3868,4.0,1034197876
448,6333,4.0,1053503950
520,1732,3.5,1326609530
517,1287,0.5,1487953426
307,6687,1.0,1186260496
305,122912,4.5,1534613120
274,3717,3.5,1171511562
222,1201,3.5,1391350089
151,1367,3.0,855947672
492,839,4.0,863976410
104,2724,4.0,1048590425
341,788,3.5,1487196415
608,2133,2.5,1117505211
438,32019,3.0,1110134909
599,3906,2.0,1519336732
156,1234,4.0,939853183
448,1641,4.0,1019127396
42,380,3.0,996219248
292,2949,4.0,1332678642
288,34532,2.5,1141741451
309,1263,3.0,1086563613
606,51086,2.5,1179181274
414,2694,3.0,961436556
426,88125,4.5,1451080618
294,3524,2.0,966596048
42,4442,1.0,996216092
448,114818,2.5,1461411036
68,60941,2.0,1240092834
577,1101,4.0,945967480
365,162606,2.0,1489796755
483,5464,3.5,1415576140
601,170697,4.0,1521397626
217,504,3.0,955941505
606,1884,4.0,1171361064
493,1833,2.0,1001562357
332,2130,4.0,1352674304
19,1345,3.0,965704931
74,47629,4.0,1207500764
105,74324,4.5,1446622031
74,1221,5.0,1207502422
474,1217,4.0,1089386649
201,1196,5.0,939227261
182,5420,3.5,1054782890
475,82461,4.0,1498031136
9,1198,5.0,1044656716
474,6268,3.5,1062387773
119,33794,3.5,1450537446
181,277,4.0,845469893
331,63113,3.0,1537158426
380,86892,4.0,1493421383
137,2968,3.5,1204859040
561,102445,3.5,1491091225
448,2990,4.5,1092829543
292,5378,3.0,1039914974
357,26133,4.5,1348627535
305,93840,5.0,1460303548
217,2082,2.0,955935527
599,43677,2.0,1519367934
500,1148,4.0,1005528205
6,880,3.0,845556181
63,6942,2.5,1443200654
408,106916,4.0,1468361453
177,33836,3.0,1435529733
294,2915,5.0,966595614
274,493,3.5,1171829565
599,74668,3.5,1519179845
247,364,5.0,1467759767
95,6947,4.0,1071803718
430,329,3.0,965600256
560,6365,3.5,1469650024
305,480,2.0,1490211400
226,48780,4.0,1162427904
111,59784,2.5,1516141029
580,3676,2.5,1167790097
414,1407,4.0,961682008
307,2003,2.5,1186162140
182,1552,3.0,1055151328
305,67788,5.0,1518199066
283,1120,3.0,901227469
161,1965,2.5,1176498726
610,41712,4.0,1479545633
89,69122,3.5,1520408816
91,1909,3.0,1112712131
448,5420,2.0,1084800144
596,1748,4.5,1535833817
307,1584,2.0,1186161492
412,2724,4.0,939113844
275,1542,3.0,1049076773
414,4889,4.0,1016462828
29,56174,4.0,1309069586
469,70,2.0,965334011
603,909,4.0,1000194311
298,42011,1.0,1447599352
217,1883,3.0,955943368
92,1367,3.0,1294941797
356,2359,4.0,1229142095
260,2174,3.5,1109408272
610,78088,3.5,1493849229
103,923,4.0,1477519255
177,30793,2.5,1435524610
307,500,2.0,1186160992
217,2916,3.0,955936019
608,1586,2.5,1117504936
555,2518,3.0,978822017
555,2900,3.0,978823434
179,185,4.0,840907561
580,33493,5.0,1167674261
599,56145,3.0,1519120083
84,232,5.0,857653693
294,2496,3.0,966596142
19,3471,4.0,965703583
103,80572,4.0,1431956719
474,6327,3.5,1138486464
424,2296,3.0,1457846694
604,311,3.0,832080690
40,165,4.0,832058897
509,78209,1.5,1435996464
367,2671,5.0,997812312
212,86644,3.0,1523217110
307,7282,1.0,1189457208
608,924,3.0,1147210995
387,7991,2.0,1175233030
304,1320,4.0,891173739
83,8014,3.5,1333842226
365,6874,2.5,1488333518
453,3536,4.0,972621501
177,1345,3.0,1435534867
596,59667,4.0,1535833162
57,1564,3.0,972172529
111,93510,5.0,1516141212
560,27660,4.0,1469650901
599,2445,2.0,1519345403
91,780,3.5,1112713211
50,2420,2.5,1514842717
304,541,4.0,891173435
322,6787,4.0,1217677754
219,39292,3.5,1195259204
599,6909,2.5,1498517592
474,3987,3.0,1047054470
564,85367,4.0,1478454021
19,3370,2.0,965710720
219,4344,2.5,1195349117
337,707,3.0,860255992
182,6335,4.5,1054781916
331,46578,5.0,1537157811
275,4239,4.0,1049077559
271,1127,2.5,1234302348
274,2354,2.5,1172030733
567,136020,1.0,1525289344
506,41285,3.0,1424486966
111,1856,4.0,1518812562
606,4621,3.0,1171831816
489,2174,4.5,1332772908
108,5011,4.0,1042841782
6,531,3.0,845554296
480,3826,1.0,1179166033
93,1704,5.0,942947301
552,4007,3.0,1112151318
237,7361,4.0,1411233537
352,99007,4.0,1493675300
178,161,4.5,1164355385
600,45081,2.0,1237852640
160,50,4.0,971113158
27,2687,4.0,962685387
249,96691,3.5,1355356768
95,6016,5.0,1043535817
68,355,3.0,1158535521
591,3798,5.0,970524633
139,34150,2.5,1453924809
414,1173,3.0,961518082
599,4849,3.0,1498524783
50,134515,3.0,1514240363
414,4256,3.0,1012242003
477,3429,4.0,1200940478
414,6296,3.5,1095465901
522,529,3.0,1371443520
57,3159,3.0,972175038
525,3114,4.0,1476478169
541,203,3.0,835643421
234,3483,4.0,1004409467
336,33660,4.5,1139046157
1,1196,5.0,964981827
580,6645,4.0,1167861051
139,8368,3.0,1453924202
450,1544,4.0,974705331
62,122916,4.0,1521489045
414,2600,4.0,961437105
559,110,4.0,845475880
346,8622,4.0,1094646804
68,2294,3.0,1158533725
517,6793,1.0,1487955755
326,3556,4.5,1322250569
160,4735,4.5,1065992184
219,7319,1.5,1198783202
533,4886,5.0,1424753723
603,2100,4.0,953928153
567,168418,2.0,1525288615
125,27788,4.0,1474413778
438,3793,4.0,1105649537
230,736,4.0,1196304525
448,48385,4.0,1199222485
599,3784,2.0,1519184378
274,8908,3.5,1171933177
103,140715,4.5,1440773817
274,36529,3.5,1284685446
561,1721,3.0,1491091198
448,329,4.0,1092829881
327,2089,3.0,1234788938
352,2324,5.0,1493932019
285,949,4.0,1459365477
339,1721,4.0,1460346592
32,141,4.0,856736119
269,79,4.0,850865553
169,1416,4.0,1070250325
517,1270,5.0,1487956690
249,8861,3.0,1355351620
438,2571,5.0,1105664235
232,64497,2.5,1287619381
19,2614,1.0,965705422
393,8950,2.0,1430507683
566,468,3.0,849006808
580,2311,3.0,1167792681
111,1704,4.0,1518661708
27,3157,3.0,962685262
7,4874,3.0,1106635738
91,1,4.0,1112713037
605,260,5.0,1277097531
28,508,3.5,1242032407
116,231,2.5,1337199840
554,2857,2.0,944898992
453,10,2.0,972621985
368,110,4.0,971274692
590,55267,2.5,1267236968
128,912,5.0,899032763
419,57368,4.0,1322305212
414,1382,2.0,961516154
474,6062,3.0,1056977202
96,2947,3.0,964772764
137,3996,3.0,1204859320
323,3247,3.0,1422640634
498,648,5.0,839197392
599,1968,3.5,1498501664
202,3985,4.0,974924502
18,1784,3.5,1456672335
318,86377,4.0,1413560299
552,2541,3.5,1112151446
337,788,4.0,860255830
68,3471,1.5,1254028207
66,2028,4.5,1093747622
